fid,OBJECTID,MPDMR_NO,ARA_XCRD,ARA_YCRD,PRRCK_LARG,PRRCK_MDDL,LOCTN_ALTT,LOCTN_GRDN,EIGHT_ORBR,CLZN_CD,TPGRP_TPCD,PRDN_FOM_C,SLANT_TYP_,SLDPT_TPCD,SCSTX_CD,SLTP_CD,LDMARK_STN,MAP_LABEL_,Shape_Leng,Shape_Area
1135306,1135306,"37705064","208788.91","453575.04","3","31",124.800000000000000,19.500000000000000,273.000000000000000,"2","12","03","1","10","01","24","L624","Er©û",2287.933543090719000,39528.359898975999000
1135303,1135303,"37705064","208688.91","453130.04","1","11",133.000000000000000,35.000000000000000,14.400000000000000,"2","","","","","","82","L983","R",931.293889695480970,23351.361517849404000
1135301,1135301,"37705064","208578.91","452930.04","1","11",177.699999999999990,33.799999999999997,12.199999999999999,"2","12","03","1","10","01","28","L828","Li",433.887235098515020,6734.266497778732600
1135332,1135332,"37705065","209210.86","452986.16","1","11",211.400000000000010,24.600000000000001,122.599999999999990,"2","12","01","1","10","01","25","L625","Er©ü",4906.723121749672800,86165.164495946985000
1135304,1135304,"37705064","208743.91","452920.04","1","11",195.500000000000000,36.299999999999997,281.399999999999980,"2","12","06","3","","","29","L929","Bs",1070.637422930872800,30142.924222770882000
1135307,1135307,"37705064","208798.91","452995.04","1","11",218.699999999999990,35.700000000000003,251.199999999999990,"2","","","","","","82","L983","R",750.217346214607800,15586.880995434060000
1135317,1135317,"37705065","208940.86","453241.16","1","11",178.599999999999990,29.600000000000001,334.800000000000010,"2","12","06","3","20","01","02","L102","B©ü",948.980830987404830,35406.720445386520000
1135311,1135311,"37705065","208855.86","452931.16","1","11",261.600000000000020,30.500000000000000,304.500000000000000,"2","12","03","2","","","29","L929","Bs",344.327139459238420,3851.015094223895600
1135315,1135315,"37705065","208925.86","453076.16","1","11",251.300000000000010,32.600000000000001,302.199999999999990,"2","12","03","2","","","29","L929","Bs",914.997385055331050,14357.928405864695000
1135313,1135313,"37705065","208890.86","453096.16","1","11",224.099999999999990,39.399999999999999,292.699999999999990,"2","","","","","","82","L983","R",424.772666980197980,7859.468351731933600
1135325,1135325,"37705065","209085.86","453606.16","3","31",209.000000000000000,18.800000000000001,291.500000000000000,"2","","","","","","82","L983","R",1469.059976474797600,39576.492901376194000
1135314,1135314,"37705065","208915.86","452901.16","1","11",313.399999999999980,37.299999999999997,272.100000000000020,"2","","","","","","82","L983","R",254.621546533884380,3369.685764119470200
1135319,1135319,"37705065","209015.86","452881.16","1","11",267.300000000000010,31.899999999999999,84.900000000000006,"2","12","03","2","","","29","L929","Bs",608.669754911386240,10472.112280430529000
1136476,1136476,"37705064","208575.13","453107.98","1","11",163.699999999999990,14.699999999999999,298.399999999999980,"2","12","01","1","10","01","28","L828","Li",1582.150863592425600,29586.456793556645000
1083116,1083116,"37608059","197300.25","458188.22","1","11",424.699999999999990,44.899999999999999,322.899999999999980,"2","","","","","","82","L983","R",655.485270381124110,8517.073903086424300
1083125,1083125,"37608059","197400.25","458223.22","1","11",475.399999999999980,22.000000000000000,261.000000000000000,"2","12","03","3","","","29","L929","Bs",343.504893604969940,5162.810705584389300
1082377,1082377,"37608049","197431.95","458467.92","1","11",504.199999999999990,50.000000000000000,245.099999999999990,"2","","","","","","82","L983","R",467.010500723460610,9402.114097311532500
1083136,1083136,"37608059","197525.25","458358.22","1","11",520.600000000000020,34.299999999999997,264.800000000000010,"2","12","01","1","10","01","28","L828","Li",329.336826354203820,2877.614720081105100
1083147,1083147,"37608059","197610.25","458123.22","1","11",439.000000000000000,24.899999999999999,116.300000000000000,"2","12","01","1","10","01","25","L625","Er©ü",1225.038358736671900,14564.775120276954000
1082389,1082389,"37608049","197546.95","458472.92","1","11",547.399999999999980,38.600000000000001,251.099999999999990,"2","12","03","3","30","01","27","L727","Im",581.760887576120810,7833.569910519408900
1082379,1082379,"37608049","197501.95","458607.92","1","11",571.700000000000050,41.200000000000003,350.100000000000020,"2","","","","","","82","L983","R",249.356780578488720,2906.115828837042000
1083142,1083142,"37608059","197555.25","458263.22","1","11",506.199999999999990,38.700000000000003,121.800000000000000,"2","","","","","","82","L983","R",497.730227156358240,14860.532910999196000
1083153,1083153,"37608059","197675.25","458113.22","1","11",401.199999999999990,31.300000000000001,76.700000000000003,"2","12","03","3","30","01","27","L727","Im",1159.519831423097500,17020.193884224540000
1082394,1082394,"37608049","197576.95","458462.92","1","11",578.100000000000020,44.799999999999997,250.800000000000010,"2","","","","","","82","L983","R",465.199885151469180,8351.724679369022900
1082420,1082420,"37608049","197716.95","458652.92","1","11",606.799999999999950,35.799999999999997,133.300000000000010,"2","","","","","","82","L983","R",906.344504263130940,11671.009442438854000
1083148,1083148,"37608059","197610.25","458333.22","1","11",491.000000000000000,33.500000000000000,137.400000000000010,"2","12","03","2","","","29","L929","Bs",547.676245840143220,6923.267294754146000
1082397,1082397,"37608049","197601.95","458397.92","1","11",536.000000000000000,43.500000000000000,173.099999999999990,"2","","","","","","82","L983","R",128.499593845287140,890.298462913381740
1082400,1082400,"37608049","197606.95","458427.92","1","11",556.200000000000050,30.000000000000000,143.800000000000010,"2","12","01","1","10","01","28","L828","Li",418.177064193259240,3838.197755937669200
1082407,1082407,"37608049","197646.95","458757.92","1","11",633.600000000000020,42.600000000000001,267.600000000000020,"2","12","01","1","10","01","28","L828","Li",479.865378111177790,4156.999104117087900
1082404,1082404,"37608049","197641.95","458597.92","1","11",619.799999999999950,31.800000000000001,130.599999999999990,"2","12","01","1","10","01","28","L828","Li",548.627043990609760,5315.132869326866100
1083151,1083151,"37608059","197660.25","458228.22","1","11",434.399999999999980,25.399999999999999,134.000000000000000,"2","12","01","1","10","01","25","L625","Er©ü",569.858925672810870,5861.041092281837300
1082416,1082416,"37608049","197696.95","458382.92","1","11",497.399999999999980,40.000000000000000,155.199999999999990,"2","","","","","","82","L983","R",652.699057686059750,11757.824732253761000
1082406,1082406,"37608049","197646.95","458427.92","1","11",538.700000000000050,28.199999999999999,142.400000000000010,"2","12","03","2","","","29","L929","Bs",209.793038960736710,2593.713749348776700
1082423,1082423,"37608049","197736.95","458487.92","1","11",538.000000000000000,27.000000000000000,153.599999999999990,"2","12","01","1","10","01","25","L625","Er©ü",890.063110410115090,14070.766883735954000
1082419,1082419,"37608049","197716.95","458477.92","1","11",540.799999999999950,28.899999999999999,130.400000000000010,"2","12","03","2","30","01","27","L727","Im",405.655640400001350,4550.740532781429500
1083154,1083154,"37608059","197675.25","458328.22","1","11",475.000000000000000,32.700000000000003,139.000000000000000,"2","12","03","1","10","01","25","L625","Er©ü",243.086612474433620,2081.499713222560800
1082425,1082425,"37608049","197771.95","458532.92","1","11",532.600000000000020,35.799999999999997,125.300000000000000,"2","12","03","2","","","29","L929","Bs",1144.618550818800500,18732.797635562689000
1082448,1082448,"37608050","197944.63","458712.92","1","11",576.399999999999980,32.399999999999999,75.299999999999997,"2","12","01","1","10","01","28","L828","Li",1243.106575590606600,15947.990583050678000
1082429,1082429,"37608050","197799.63","458652.92","1","11",583.000000000000000,33.200000000000003,179.300000000000010,"2","12","01","1","10","01","25","L625","Er©ü",269.685236892605360,2945.440792229573200
1082432,1082432,"37608050","197849.63","458527.92","1","11",511.899999999999980,42.700000000000003,194.099999999999990,"2","","","","","","82","L983","R",693.856408538907430,11274.332087726456000
1082455,1082455,"37608050","198004.63","458542.92","1","11",472.800000000000010,32.000000000000000,119.200000000000000,"2","12","03","3","20","01","24","L624","Er©û",1007.511162958573700,16984.272881546211000
1082436,1082436,"37608050","197869.63","458657.92","1","11",555.299999999999950,31.899999999999999,142.900000000000010,"2","12","03","2","","","29","L929","Bs",372.269720948234460,6530.724026594565700
1082462,1082462,"37608050","198069.63","458627.92","1","11",490.699999999999990,26.699999999999999,175.800000000000010,"2","12","03","3","","","29","L929","Bs",1766.987544587712800,19289.133376818460000
1082439,1082439,"37608050","197889.63","458407.92","1","11",435.100000000000020,40.000000000000000,116.099999999999990,"2","","","","","","82","L983","R",361.614607095714400,5121.340515591842600
1082446,1082446,"37608050","197939.63","458487.92","1","11",473.399999999999980,37.799999999999997,133.000000000000000,"2","12","01","1","10","01","28","L828","Li",788.083264725799270,7526.534733786107600
1082453,1082453,"37608050","197999.63","458517.92","1","11",468.699999999999990,35.299999999999997,129.000000000000000,"2","","","","","","82","L983","R",203.118609388058330,1838.675734265827900
1082458,1082458,"37608050","198029.63","458637.92","1","11",504.800000000000010,36.100000000000001,156.199999999999990,"2","","","","","","82","L983","R",282.370397014322630,4203.492537648728100
1082464,1082464,"37608050","198089.63","458452.92","1","11",437.800000000000010,23.199999999999999,271.300000000000010,"2","12","03","3","20","01","24","L624","Er©û",501.629973226699120,8206.640450898918100
1083159,1083159,"37608059","197720.25","458248.22","1","11",421.000000000000000,29.100000000000001,125.099999999999990,"2","12","03","2","30","01","27","L727","Im",585.627763074844780,11611.586434411343000
1083163,1083163,"37608060","197798.15","458338.22","1","11",440.399999999999980,35.000000000000000,215.900000000000010,"2","","","","","","82","L983","R",262.817462584772100,3509.288517867557900
1083173,1083173,"37608060","197893.15","458328.22","1","11",405.300000000000010,33.500000000000000,125.400000000000010,"2","12","03","2","30","01","27","L727","Im",413.999214968049440,8312.494239837693400
1083175,1083175,"37608060","197963.15","458223.22","1","11",356.699999999999990,40.700000000000003,257.399999999999980,"2","","","","","","82","L983","R",273.218410285611640,2691.732031473493400
1083185,1083185,"37608060","198023.15","458323.22","1","11",417.800000000000010,39.200000000000003,261.399999999999980,"2","","","","","","82","L983","R",394.773820983428610,6707.355872702855800
1083186,1083186,"37608060","198038.15","458213.22","1","11",379.000000000000000,28.800000000000001,205.099999999999990,"2","12","03","2","30","01","27","L727","Im",610.412752579432780,9752.014816283170100
1083114,1083114,"37608059","197295.25","458043.22","1","11",407.600000000000020,42.200000000000003,296.399999999999980,"2","","","","","","82","L983","R",286.520339619746720,3729.733297974815700
1086598,1086598,"37608049","197464","458673","1","11",501.800000000000010,42.600000000000001,334.699999999999990,"2","12","03","3","30","01","27","L727","Im",1164.712245901997400,18453.465792777875000
1086633,1086633,"37608059","197618.06","457435.11","1","11",274.399999999999980,25.800000000000001,80.700000000000003,"2","12","05","3","20","01","24","L624","Er©û",1502.753162084699900,31795.704780777101000
1087418,1087418,"37608059","197650.42","457644.1","1","11",319.000000000000000,21.699999999999999,147.800000000000010,"2","12","05","3","20","01","24","L624","Er©û",964.403189230472890,26024.771136731888000
1087419,1087419,"37608059","197765.36","457577.11","1","11",281.600000000000020,37.299999999999997,165.699999999999990,"2","","","","","","82","L983","R",204.204123339297040,1590.990092066116400
1088198,1088198,"37608059","197560.25","456793.22","1","11",144.000000000000000,15.400000000000000,140.199999999999990,"2","07","01","1","10","01","25","L625","Er©ü",741.241673169173620,13265.768517991579000
1082661,1082661,"37608050","199779.63","459037.92","1","11",304.600000000000020,36.000000000000000,99.400000000000006,"2","12","03","3","10","01","24","L624","Er©û",1162.699910577836100,14836.515181898943000
1082676,1082676,"37608050","199899.63","458902.92","1","11",294.899999999999980,32.700000000000003,90.400000000000006,"2","12","03","3","","","29","L929","Bs",2015.264804517357300,37988.265869583323000
1085950,1085950,"37705041","200317.32","458672.92","1","11",165.699999999999990,15.000000000000000,101.099999999999990,"2","12","03","3","20","01","24","L624","Er©û",2107.232301774955000,67750.006845082564000
1085960,1085960,"37705041","200457.32","458992.92","1","11",146.400000000000010,15.300000000000001,70.400000000000006,"2","12","06","3","","","29","L929","Bs",1578.346483721534000,47921.048454177588000
1085955,1085955,"37705041","200377.32","458482.92","1","11",153.099999999999990,16.800000000000001,33.799999999999997,"2","12","06","3","","","29","L929","Bs",2146.439021374573700,44818.069799307646000
1085956,1085956,"37705041","200402.32","458392.92","1","11",181.000000000000000,15.000000000000000,20.300000000000001,"2","12","01","1","10","01","24","L624","Er©û",543.893310256079190,7179.944209871368000
